#linkID, startTime
p253, 2019-01-01 06:10
p264, 2019-01-01 06:10
p7, 2019-01-01 06:10
p267, 2019-01-01 06:10
p11, 2019-01-01 06:10
p272, 2019-01-01 06:10
p278, 2019-01-01 06:10
p266, 2019-01-01 06:10
p281, 2019-01-01 06:10
p14, 2019-01-01 06:10
p268, 2019-01-01 06:10
p17, 2019-01-01 06:10
p18, 2019-01-01 06:10
p250, 2019-01-01 06:10
p289, 2019-01-01 06:10
p274, 2019-01-01 06:10
p291, 2019-01-01 06:15
p19, 2019-01-01 06:10
p293, 2019-01-01 06:10
p295, 2019-01-01 06:10
p299, 2019-01-01 06:10
p248, 2019-01-01 06:10
p283, 2019-01-01 06:10
p21, 2019-01-01 06:10
p22, 2019-01-01 06:10
p23, 2019-01-01 06:10
p249, 2019-01-01 06:10
p298, 2019-01-01 06:10
p24, 2019-01-01 06:10
p288, 2019-01-01 06:10
p26, 2019-01-01 06:10
p312, 2019-01-01 06:10
p27, 2019-01-01 06:10
p294, 2019-01-01 06:10
p28, 2019-01-01 06:10
p29, 2019-01-01 06:10
p30, 2019-01-01 06:10
p314, 2019-01-01 06:10
p31, 2019-01-01 06:10
p240, 2019-01-01 06:10
p319, 2019-01-01 06:10
p344, 2019-01-01 06:10
p345, 2019-01-01 06:10
p230, 2019-01-01 06:10
p401, 2019-01-01 06:10
p413, 2019-01-01 06:10
p442, 2019-01-01 06:10
p459, 2019-01-01 06:10
p98, 2019-01-01 06:10
p101, 2019-01-01 06:15
p223, 2019-01-01 06:10
p103, 2019-01-01 06:10
p468, 2019-01-01 06:10
p458, 2019-01-01 06:10
p107, 2019-01-01 06:15
p474, 2019-01-01 06:15
p108, 2019-01-01 06:10
p463, 2019-01-01 06:10
p81, 2019-01-01 06:20
p492, 2019-01-01 06:10
p494, 2019-01-01 06:10
p480, 2019-01-01 06:10
p513, 2019-01-01 06:10
p517, 2019-01-01 06:10
p132, 2019-01-01 06:10
p135, 2019-01-01 06:15
p576, 2019-01-01 06:10
p136, 2019-01-01 06:10
p137, 2019-01-01 06:10
p206, 2019-01-01 06:10
p651, 2019-01-01 06:10
p664, 2019-01-01 06:10
p146, 2019-01-01 06:10
p76, 2019-01-01 06:10
p78, 2019-01-01 06:10
p738, 2019-01-01 06:10
p55, 2019-01-01 06:10
p768, 2019-01-01 06:10
p64, 2019-01-01 06:10
PRV-1, 2019-01-01 06:10
p290, 2019-01-01 06:10
p285, 2019-01-01 06:10
p303, 2019-01-01 06:10
p311, 2019-01-01 06:10
p320, 2019-01-01 06:10
p265, 2019-01-01 06:10
p273, 2019-01-01 06:10
p276, 2019-01-01 06:10
p282, 2019-01-01 06:10
p287, 2019-01-01 06:10
p302, 2019-01-01 06:10
p308, 2019-01-01 06:10
p323, 2019-01-01 06:10
p354, 2019-01-01 06:10
p367, 2019-01-01 06:10
p396, 2019-01-01 06:10
p397, 2019-01-01 06:10
p417, 2019-01-01 06:10
p429, 2019-01-01 06:10
p438, 2019-01-01 06:10
p454, 2019-01-01 06:10
p470, 2019-01-01 06:10
p563, 2019-01-01 06:25
p637, 2019-01-01 06:10
p713, 2019-01-01 06:40
p722, 2019-01-01 06:10
p779, 2019-01-01 06:10
