#linkID, startTime
p253, 2019-01-01 02:10
p253, 2019-07-31 17:35
p5, 2019-01-01 02:10
p5, 2019-01-01 21:00
p5, 2019-01-02 18:45
p5, 2019-02-04 13:55
p5, 2019-02-11 06:45
p5, 2019-02-11 06:55
p5, 2019-02-12 05:05
p5, 2019-02-13 06:20
p259, 2019-01-01 02:10
p259, 2019-01-02 03:55
p259, 2019-08-14 05:25
p261, 2019-01-01 02:10
p261, 2019-03-12 23:30
p261, 2019-03-30 04:45
p261, 2019-03-30 05:25
p261, 2019-04-04 04:00
p261, 2019-04-09 03:50
p261, 2019-04-09 05:00
p261, 2019-04-21 01:40
p261, 2019-04-22 05:40
p261, 2019-04-25 22:30
p261, 2019-05-13 22:20
p261, 2019-06-06 02:15
p261, 2019-06-07 15:05
p261, 2019-06-08 23:25
p261, 2019-06-10 02:50
p261, 2019-06-11 13:10
p261, 2019-06-13 21:35
p261, 2019-06-19 22:35
p261, 2019-06-21 14:15
p261, 2019-06-22 22:35
p261, 2019-06-24 13:35
p261, 2019-06-26 11:20
p261, 2019-06-27 17:25
p261, 2019-07-07 19:30
p261, 2019-07-09 17:25
p261, 2019-07-12 04:25
p261, 2019-07-13 18:50
p261, 2019-07-15 09:10
p261, 2019-07-17 10:10
p261, 2019-10-02 06:45
p261, 2019-10-08 07:35
p261, 2019-11-09 22:05
p261, 2019-11-11 17:15
p261, 2019-12-02 08:05
p261, 2019-12-04 23:30
p261, 2019-12-28 17:50
p261, 2019-12-30 12:50
p12, 2019-01-01 02:10
p12, 2019-07-18 01:45
p12, 2019-07-19 20:00
p12, 2019-07-23 11:55
p12, 2019-07-25 09:55
p12, 2019-10-02 14:35
p12, 2019-10-08 07:50
p12, 2019-10-30 21:45
p12, 2019-11-06 02:35
p12, 2019-11-10 10:45
p12, 2019-11-12 03:05
p12, 2019-11-30 08:20
p12, 2019-12-03 00:40
p12, 2019-12-05 14:25
p12, 2019-12-16 01:40
p12, 2019-12-24 11:50
p12, 2019-12-27 01:45
p12, 2019-12-30 22:45
p241, 2019-01-01 02:10
p241, 2019-07-31 10:00
p241, 2019-08-04 04:25
p241, 2019-08-08 23:05
p241, 2019-09-19 03:35
p264, 2019-01-01 02:10
p264, 2019-07-20 00:50
p264, 2019-07-23 19:15
p264, 2019-07-25 19:55
p264, 2019-08-20 19:40
p264, 2019-09-09 09:35
p264, 2019-09-12 17:10
p264, 2019-09-21 12:35
p264, 2019-10-03 03:15
p264, 2019-10-05 18:00
p264, 2019-10-08 21:55
p264, 2019-10-12 00:15
p264, 2019-10-18 14:35
p264, 2019-10-22 03:30
p264, 2019-10-25 07:25
p264, 2019-10-28 08:50
p264, 2019-10-31 13:40
p264, 2019-11-04 00:05
p264, 2019-11-07 16:35
p264, 2019-11-12 13:15
p264, 2019-11-15 04:25
p264, 2019-11-22 17:20
p264, 2019-11-24 17:20
p264, 2019-12-01 02:15
p264, 2019-12-06 05:15
p264, 2019-12-16 05:45
p264, 2019-12-18 15:15
p264, 2019-12-20 15:05
p264, 2019-12-24 22:40
p264, 2019-12-27 06:45
