#linkID, startTime
p264, 2019-01-01 06:10
p267, 2019-01-01 06:15
p272, 2019-01-01 06:10
p278, 2019-01-01 06:10
p266, 2019-01-01 06:10
p281, 2019-01-01 06:10
p19, 2019-01-01 06:10
p293, 2019-01-01 06:10
p299, 2019-01-01 06:10
p22, 2019-01-01 06:10
p23, 2019-01-01 06:10
p249, 2019-01-01 06:10
p298, 2019-01-01 06:10
p288, 2019-01-01 06:10
p27, 2019-01-01 06:10
p294, 2019-01-01 06:10
p28, 2019-01-01 06:10
p29, 2019-01-01 06:10
p240, 2019-01-01 06:10
p319, 2019-01-01 06:10
p513, 2019-01-01 06:10
p136, 2019-01-01 06:10
p206, 2019-01-01 06:10
p303, 2019-01-01 06:10
p311, 2019-01-01 06:10
p320, 2019-01-01 06:10
p273, 2019-01-01 06:10
p282, 2019-01-01 06:10
p287, 2019-01-01 06:10
p302, 2019-01-01 06:10
p417, 2019-01-01 06:10
p454, 2019-01-01 06:10
p722, 2019-01-01 06:10
