#linkID, startTime
p253, 2019-01-01 06:10
p259, 2019-01-01 06:10
p12, 2019-01-01 06:10
p241, 2019-01-01 06:10
p264, 2019-01-01 06:10
p7, 2019-01-01 06:10
p267, 2019-01-01 06:10
p11, 2019-01-01 06:10
p272, 2019-01-01 06:10
p246, 2019-01-01 06:10
p243, 2019-01-01 06:10
p278, 2019-01-01 06:10
p266, 2019-01-01 06:10
p281, 2019-01-01 06:10
p14, 2019-01-01 06:10
p268, 2019-01-01 06:10
p15, 2019-01-01 06:10
p286, 2019-01-01 06:10
p17, 2019-01-01 06:10
p18, 2019-01-01 06:10
p250, 2019-01-01 06:10
p277, 2019-01-01 06:10
p289, 2019-01-01 06:10
p274, 2019-01-01 06:10
p291, 2019-01-01 06:10
p19, 2019-01-01 06:10
p293, 2019-01-01 06:10
p8, 2019-01-01 06:10
p295, 2019-01-01 06:10
p299, 2019-01-01 06:10
p248, 2019-01-01 06:10
p20, 2019-01-01 06:10
p283, 2019-01-01 06:10
p300, 2019-01-01 06:10
p21, 2019-01-01 06:10
p22, 2019-01-01 06:10
p23, 2019-01-01 06:10
p249, 2019-01-01 06:10
p298, 2019-01-01 06:10
p24, 2019-01-01 06:10
p288, 2019-01-01 06:10
p26, 2019-01-01 06:10
p312, 2019-01-01 06:10
p27, 2019-01-01 06:10
p294, 2019-01-01 06:10
p28, 2019-01-01 06:10
p309, 2019-01-01 06:10
p309, 2019-01-01 07:00
p29, 2019-01-01 06:10
p30, 2019-01-01 06:10
p314, 2019-01-01 06:10
p31, 2019-01-01 06:10
p240, 2019-01-01 06:10
p319, 2019-01-01 06:10
p321, 2019-01-01 06:10
p325, 2019-01-01 06:25
p36, 2019-01-01 06:15
p344, 2019-01-01 06:10
p37, 2019-01-01 06:20
p346, 2019-01-01 06:10
p353, 2019-01-01 06:10
p343, 2019-01-01 06:10
p345, 2019-01-01 06:10
p358, 2019-01-01 06:10
p335, 2019-01-01 06:10
p38, 2019-01-01 06:15
p40, 2019-01-01 06:45
p2, 2019-01-01 06:10
p372, 2019-01-01 06:10
p375, 2019-01-01 06:10
p9, 2019-01-01 06:20
p357, 2019-01-01 06:10
p230, 2019-01-01 06:10
p229, 2019-01-01 06:10
p385, 2019-01-01 06:10
p4, 2019-01-01 06:10
p44, 2019-01-01 06:10
p389, 2019-01-01 06:10
p45, 2019-01-01 06:10
p393, 2019-01-01 06:10
p388, 2019-01-01 06:25
p395, 2019-01-01 06:10
p47, 2019-01-01 06:10
p231, 2019-01-01 06:10
p402, 2019-01-01 06:10
p404, 2019-01-01 06:10
p401, 2019-01-01 06:10
p413, 2019-01-01 06:10
p398, 2019-01-01 06:10
p52, 2019-01-01 06:10
p425, 2019-11-23 08:40
p51, 2019-01-01 06:25
p51, 2019-01-01 07:20
p420, 2019-01-01 06:10
p428, 2019-01-01 06:10
p432, 2019-01-01 06:30
p432, 2019-01-01 06:40
p435, 2019-01-01 06:10
p437, 2019-01-01 07:00
p196, 2019-01-01 06:20
p440, 2019-01-01 06:10
p441, 2019-01-01 06:10
p96, 2019-01-01 06:10
p442, 2019-01-01 06:10
p445, 2019-01-01 06:10
p447, 2019-01-01 06:10
p436, 2019-01-01 06:10
p450, 2019-01-01 06:10
p452, 2019-01-01 06:10
p457, 2019-01-01 06:10
p459, 2019-01-01 06:10
p98, 2019-01-01 06:10
p444, 2019-01-01 06:10
p451, 2019-01-01 06:10
p100, 2019-01-01 06:25
p101, 2019-01-01 06:10
p223, 2019-01-01 06:10
p103, 2019-01-01 06:10
p104, 2019-01-01 06:10
p460, 2019-01-01 06:10
p461, 2019-01-01 06:10
p468, 2019-01-01 06:10
p105, 2019-01-01 06:10
p106, 2019-01-01 06:10
p449, 2019-01-01 06:10
p110, 2019-01-01 06:10
PRV-2, 2019-01-01 06:10
p458, 2019-01-01 06:10
p472, 2019-01-01 06:10
p107, 2019-01-01 06:10
p474, 2019-01-01 06:10
p108, 2019-01-01 06:10
p109, 2019-01-01 06:10
p477, 2019-01-01 06:10
p479, 2019-01-01 06:10
p111, 2019-01-01 06:10
p463, 2019-01-01 06:10
p359, 2019-01-01 06:25
p359, 2019-01-01 06:45
p481, 2019-01-01 06:10
p484, 2019-01-01 06:10
p465, 2019-01-01 06:10
p467, 2019-01-01 06:10
p473, 2019-01-01 06:10
p488, 2019-01-01 06:10
p81, 2019-01-01 06:10
p492, 2019-01-01 06:10
p197, 2019-01-01 06:10
p494, 2019-01-01 06:10
p476, 2019-01-01 06:10
p497, 2019-01-01 06:10
p499, 2019-01-01 06:10
p234, 2019-01-01 06:10
p478, 2019-01-01 06:10
p503, 2019-01-01 06:10
p471, 2019-01-01 06:10
p112, 2019-01-01 06:10
p487, 2019-01-01 06:10
p493, 2019-01-01 06:10
p228, 2019-01-01 06:10
p480, 2019-01-01 06:10
p513, 2019-01-01 06:10
p516, 2019-01-01 06:10
p518, 2019-01-01 06:10
p198, 2019-01-01 06:10
p525, 2019-01-01 06:10
p89, 2019-01-01 06:10
p113, 2019-01-01 06:10
p502, 2019-01-01 06:10
p508, 2019-01-01 06:10
p114, 2019-01-01 06:10
p224, 2019-01-01 06:10
p491, 2019-01-01 06:10
p526, 2019-01-01 06:10
p199, 2019-01-01 06:10
p524, 2019-01-01 06:10
p115, 2019-01-01 06:10
p522, 2019-01-01 06:10
p527, 2019-01-01 06:10
p512, 2019-01-01 06:10
p517, 2019-01-01 06:10
p118, 2019-01-01 06:10
p520, 2019-01-01 06:10
p226, 2019-01-01 06:10
p539, 2019-01-01 06:10
p541, 2019-01-01 06:10
p119, 2019-01-01 06:10
p543, 2019-01-01 06:10
p91, 2019-01-01 06:10
p528, 2019-01-01 06:10
p120, 2019-01-01 06:25
p121, 2019-01-01 06:35
p538, 2019-01-01 06:10
p122, 2019-01-01 06:10
p549, 2019-01-01 06:10
p540, 2019-01-01 06:10
p551, 2019-01-01 06:10
p86, 2019-01-01 06:10
p534, 2019-01-01 06:10
p548, 2019-01-01 06:10
p238, 2019-01-01 06:10
p553, 2019-01-01 06:10
p233, 2019-01-01 06:10
p200, 2019-01-01 06:10
p123, 2019-01-01 06:40
p557, 2019-01-01 06:10
p542, 2019-01-01 06:10
p124, 2019-01-01 06:10
p552, 2019-01-01 06:10
p560, 2019-01-01 06:10
p562, 2019-01-01 06:10
p567, 2019-01-01 06:10
p84, 2019-01-01 06:10
p570, 2019-01-01 06:10
p125, 2019-01-01 06:10
p573, 2019-01-01 06:10
p126, 2019-01-01 06:10
p546, 2019-01-01 06:10
p577, 2019-01-01 06:10
p127, 2019-01-01 06:10
p201, 2019-01-01 06:10
p559, 2019-01-01 06:10
p559, 2019-01-01 07:05
p202, 2019-01-01 06:10
p581, 2019-01-01 06:10
p561, 2019-01-01 06:10
p566, 2019-01-01 06:10
p586, 2019-01-01 06:10
p128, 2019-01-01 06:10
p129, 2019-01-01 06:10
p572, 2019-01-01 06:10
p88, 2019-01-01 06:10
p578, 2019-01-01 06:25
p130, 2019-01-01 06:10
p580, 2019-01-01 06:10
p132, 2019-01-01 06:10
p596, 2019-01-01 06:10
p587, 2019-01-01 06:10
p134, 2019-01-01 06:10
p601, 2019-01-01 06:10
p203, 2019-01-01 06:10
p83, 2019-01-01 06:10
p606, 2019-01-01 06:10
p608, 2019-01-01 06:10
p608, 2019-01-01 06:50
p135, 2019-01-01 06:10
p576, 2019-01-01 06:10
p136, 2019-01-01 06:10
p595, 2019-01-01 06:10
p204, 2019-01-01 06:10
p585, 2019-01-01 06:10
p139, 2019-01-01 06:10
p205, 2019-01-01 06:10
p607, 2019-01-01 06:10
p610, 2019-01-01 06:10
p137, 2019-01-01 06:10
p232, 2019-01-01 06:10
p609, 2019-01-01 06:10
p206, 2019-01-01 06:10
p592, 2019-01-01 06:10
p140, 2019-01-01 06:10
p612, 2019-01-01 06:10
p614, 2019-01-01 06:10
p600, 2019-01-01 06:10
p605, 2019-01-01 06:10
p617, 2019-01-01 06:10
p142, 2019-01-01 06:10
p624, 2019-01-01 06:10
p94, 2019-01-01 06:10
p613, 2019-01-01 06:10
p625, 2019-01-01 06:10
p631, 2019-01-01 06:10
p237, 2019-01-01 06:10
p620, 2019-01-01 06:10
p644, 2019-01-01 06:10
p639, 2019-01-01 06:10
p646, 2019-01-01 06:10
p658, 2019-01-01 06:10
p659, 2019-01-01 06:10
p661, 2019-01-01 06:10
p665, 2019-01-01 06:40
p667, 2019-01-01 06:15
p666, 2019-01-01 06:10
p651, 2019-01-01 06:10
p664, 2019-01-01 06:10
p671, 2019-01-01 06:10
p145, 2019-01-01 06:30
p145, 2019-01-01 06:50
p146, 2019-01-01 06:10
p675, 2019-01-01 06:10
p148, 2019-01-01 06:10
p149, 2019-01-01 06:10
p150, 2019-01-01 06:10
p236, 2019-01-01 06:10
p676, 2019-01-01 06:10
p151, 2019-01-01 06:10
p672, 2019-01-01 06:10
p147, 2019-01-01 06:10
p686, 2019-01-01 06:10
p688, 2019-01-01 06:10
p208, 2019-01-01 06:10
p682, 2019-01-01 06:10
p690, 2019-01-01 06:10
p696, 2019-01-01 06:10
p154, 2019-01-01 06:10
p702, 2019-01-01 06:10
p706, 2019-01-01 06:10
p711, 2019-01-01 06:10
p715, 2019-01-01 06:10
p716, 2019-01-01 06:10
p717, 2019-01-01 06:10
p720, 2019-01-01 06:10
p76, 2019-01-01 06:10
p156, 2019-01-01 06:10
p726, 2019-02-03 02:55
p75, 2019-01-01 06:10
p158, 2019-01-01 06:10
p74, 2019-01-01 06:10
p159, 2019-01-01 06:10
p680, 2019-01-01 06:10
p80, 2019-01-01 06:10
p160, 2019-01-01 06:10
p161, 2019-01-01 06:10
p66, 2019-01-01 06:10
p72, 2019-01-01 06:10
p162, 2019-01-01 06:10
p163, 2019-01-01 06:10
p728, 2019-01-01 06:10
p739, 2019-01-01 06:10
p67, 2019-01-01 06:10
p165, 2019-01-01 06:10
p211, 2019-01-01 06:10
p745, 2019-01-01 06:10
p166, 2019-02-05 21:15
p732, 2019-01-01 06:10
p749, 2019-01-01 06:10
p78, 2019-01-01 06:10
p738, 2019-01-01 06:10
p751, 2019-01-01 06:10
p167, 2019-01-01 06:10
p753, 2019-01-01 06:10
p755, 2019-01-01 06:10
p68, 2019-01-01 06:10
p212, 2019-01-01 06:10
p748, 2019-01-01 06:10
p761, 2019-01-01 06:10
p213, 2019-01-01 06:10
p763, 2019-01-01 06:10
p214, 2019-01-01 06:10
p752, 2019-01-01 06:10
p762, 2019-01-01 06:10
p754, 2019-01-01 06:10
p767, 2019-01-01 06:10
p55, 2019-01-01 06:10
p59, 2019-01-01 06:10
p169, 2019-01-01 06:10
p771, 2019-01-01 06:10
p768, 2019-01-01 06:10
p774, 2019-01-01 06:10
p776, 2019-01-01 06:10
p760, 2019-01-01 06:10
p775, 2019-01-01 06:10
p782, 2019-01-01 06:10
p215, 2019-01-01 06:10
p785, 2019-01-01 06:10
p172, 2019-01-01 06:10
p788, 2019-01-01 06:10
p58, 2019-01-01 06:10
p791, 2019-01-01 06:10
p795, 2019-01-01 06:10
p797, 2019-01-01 06:10
p61, 2019-01-01 06:10
p63, 2019-01-01 06:10
p173, 2019-01-01 06:10
p174, 2019-01-01 06:10
p801, 2019-01-01 06:10
p175, 2019-01-01 06:10
p176, 2019-01-01 06:10
p773, 2019-01-01 06:10
p806, 2019-01-01 06:10
p790, 2019-01-01 06:10
p819, 2019-01-01 06:10
p796, 2019-01-01 06:10
p178, 2019-01-01 06:10
p822, 2019-01-01 06:10
p787, 2019-01-01 06:10
p181, 2019-01-01 06:10
p64, 2019-01-01 06:10
p829, 2019-01-01 06:10
p831, 2019-01-01 06:10
p800, 2019-01-01 06:10
p834, 2019-01-01 06:10
p837, 2019-01-01 06:10
p70, 2019-01-01 06:10
p781, 2019-01-01 06:10
p839, 2019-01-01 06:10
p183, 2019-01-01 06:10
p830, 2019-01-01 06:10
p843, 2019-01-01 06:10
p849, 2019-01-01 06:10
PRV-1, 2019-01-01 06:10
p184, 2019-01-01 06:10
p833, 2019-01-01 06:10
