#linkID, startTime
p253, 2019-01-01 03:10
p12, 2019-01-01 03:10
p241, 2019-01-01 03:10
p264, 2019-01-01 03:10
p7, 2019-01-01 03:10
p267, 2019-01-01 03:10
p11, 2019-01-01 03:10
p11, 2019-01-01 05:40
p272, 2019-01-01 03:10
p278, 2019-01-01 03:10
p266, 2019-01-01 03:10
p281, 2019-01-01 03:10
p14, 2019-01-01 03:10
p268, 2019-01-01 03:10
p268, 2019-01-01 05:45
p286, 2019-01-01 03:10
p17, 2019-01-01 03:10
p17, 2019-01-01 05:20
p18, 2019-01-01 03:10
p18, 2019-01-01 03:30
p250, 2019-01-01 03:10
p250, 2019-01-01 05:20
p289, 2019-01-01 03:10
p289, 2019-01-01 04:35
p274, 2019-01-01 03:10
p291, 2019-01-01 05:20
p291, 2019-01-01 06:15
p19, 2019-01-01 03:10
p293, 2019-01-01 03:10
p295, 2019-01-01 03:10
p295, 2019-01-01 05:20
p299, 2019-01-01 03:10
p248, 2019-01-01 03:10
p283, 2019-01-01 03:10
p300, 2019-01-01 03:10
p21, 2019-01-01 03:10
p22, 2019-01-01 03:10
p23, 2019-01-01 03:10
p249, 2019-01-01 03:10
p298, 2019-01-01 03:10
p24, 2019-01-01 03:10
p288, 2019-01-01 03:10
p26, 2019-01-01 03:10
p26, 2019-01-01 05:10
p312, 2019-01-01 03:10
p312, 2019-01-01 05:25
p27, 2019-01-01 03:10
p294, 2019-01-01 03:10
p28, 2019-01-01 03:10
p29, 2019-01-01 03:10
p30, 2019-01-01 03:10
p314, 2019-01-01 03:10
p31, 2019-01-01 03:25
p31, 2019-01-01 03:45
p32, 2019-01-01 03:10
p240, 2019-01-01 03:10
p319, 2019-01-01 03:10
p321, 2019-01-01 03:10
p340, 2019-01-01 03:15
p344, 2019-01-01 03:10
p344, 2019-01-01 06:10
p346, 2019-01-01 03:10
p353, 2019-01-01 03:35
p343, 2019-01-01 03:10
p345, 2019-01-01 03:10
p358, 2019-01-01 03:10
p40, 2019-01-01 03:10
p363, 2019-01-01 03:25
p2, 2019-01-01 03:10
p372, 2019-01-01 03:45
p375, 2019-01-01 03:10
p375, 2019-01-01 03:20
p9, 2019-01-01 03:15
p357, 2019-01-01 03:10
p230, 2019-01-01 03:10
p230, 2019-01-01 04:45
p229, 2019-01-01 03:10
p4, 2019-01-01 03:10
p374, 2019-01-01 03:10
p389, 2019-01-01 03:25
p45, 2019-01-01 03:10
p395, 2019-01-01 03:10
p47, 2019-01-01 03:10
p231, 2019-01-01 03:35
p402, 2019-01-01 03:10
p404, 2019-01-01 03:15
p392, 2019-01-01 03:10
p392, 2019-01-01 03:20
p401, 2019-01-01 03:10
p401, 2019-01-01 03:45
p413, 2019-01-01 04:15
p398, 2019-01-01 03:10
p420, 2019-01-01 03:10
p420, 2019-01-01 03:30
p428, 2019-01-01 03:10
p432, 2019-01-01 03:35
p435, 2019-01-01 03:10
p437, 2019-01-01 03:10
p196, 2019-01-01 03:35
p440, 2019-01-01 03:10
p441, 2019-01-01 03:10
p96, 2019-01-01 03:10
p442, 2019-01-01 03:10
p442, 2019-01-01 05:20
p436, 2019-01-01 03:10
p450, 2019-01-01 03:10
p457, 2019-01-01 03:10
p459, 2019-01-01 03:10
p459, 2019-01-01 05:20
p98, 2019-01-01 03:10
p98, 2019-01-01 06:05
p444, 2019-01-01 03:10
p451, 2019-01-01 03:10
p100, 2019-01-01 03:10
p101, 2019-01-01 03:10
p101, 2019-01-01 06:15
p223, 2019-01-01 03:10
p223, 2019-01-01 06:10
p102, 2019-01-01 03:10
p103, 2019-01-01 03:10
p104, 2019-01-01 03:10
p460, 2019-01-01 03:10
p461, 2019-01-01 03:10
p468, 2019-01-01 03:10
p105, 2019-01-01 03:10
p449, 2019-01-01 03:10
p110, 2019-01-01 03:10
PRV-2, 2019-01-01 03:10
p458, 2019-01-01 03:10
p458, 2019-01-01 04:45
p472, 2019-01-01 03:10
p107, 2019-01-01 03:10
p107, 2019-01-01 06:15
p474, 2019-01-01 03:10
p474, 2019-01-01 06:15
p108, 2019-01-01 03:10
p108, 2019-01-01 06:05
p109, 2019-01-01 03:10
p477, 2019-01-01 03:10
p479, 2019-01-01 03:10
p111, 2019-01-01 03:10
p463, 2019-01-01 03:10
p481, 2019-01-01 03:10
p465, 2019-01-01 03:10
p467, 2019-01-01 03:10
p473, 2019-01-01 03:10
p488, 2019-01-01 03:10
p81, 2019-01-01 03:10
p81, 2019-01-01 06:20
p492, 2019-01-01 03:10
p197, 2019-01-01 03:10
p494, 2019-01-01 03:10
p494, 2019-01-01 05:00
p494, 2019-01-01 05:10
p476, 2019-01-01 03:10
p499, 2019-01-01 03:10
p478, 2019-01-01 03:10
p503, 2019-01-01 03:10
p471, 2019-01-01 03:10
p112, 2019-01-01 03:10
p493, 2019-01-01 03:10
p228, 2019-01-01 03:10
p480, 2019-01-01 03:10
p480, 2019-01-01 04:40
p513, 2019-01-01 03:10
p516, 2019-01-01 03:10
p518, 2019-01-01 03:10
p198, 2019-01-01 03:10
p498, 2019-01-01 03:10
p89, 2019-01-01 03:10
p113, 2019-01-01 03:10
